image_path,score
aircraft_carrier/aircraft_carrier_17s.jpg,0.853658537
aircraft_carrier/aircraft_carrier_18s.jpg,0.725
aircraft_carrier/aircraft_carrier_19s.jpg,0.846153846
aircraft_carrier/aircraft_carrier_20s.jpg,0.7
aircraft_carrier/aircraft_carrier_21s.jpg,0.761904762
aircraft_carrier/aircraft_carrier_22s.jpg,0.894736842
aircraft_carrier/aircraft_carrier_23s.jpg,0.846153846
airplane/airplane_01b.jpg,0.720930233
airplane/airplane_02n.jpg,0.840909091
airplane/airplane_03n.jpg,0.8
airplane/airplane_04n.jpg,0.833333333
airplane/airplane_05n.jpg,0.772727273
airplane/airplane_06n.jpg,0.707317073
airplane/airplane_07n.jpg,0.820512821
airplane/airplane_08n.jpg,0.75
airplane/airplane_09n.jpg,0.829268293
airplane/airplane_10n.jpg,0.80952381
airplane/airplane_11n.jpg,0.756097561
airplane/airplane_12n.jpg,0.846153846
album/album_01s.jpg,0.725
album/album_02s.jpg,0.775
album/album_03s.jpg,0.666666667
album/album_04s.jpg,0.688888889
album/album_05s.jpg,0.619047619
album/album_06s.jpg,0.780487805
album/album_07s.jpg,0.634146341
album/album_08s.jpg,0.675
album/album_09s.jpg,0.45
album/album_10s.jpg,0.658536585
album/album_11s.jpg,0.717948718
album/album_12s.jpg,0.641025641
album/album_13s.jpg,0.707317073
album/album_14s.jpg,0.829268293
album/album_15s.jpg,0.666666667
album/album_16s.jpg,0.829268293
alligator/alligator_01b.jpg,0.785714286
alligator/alligator_02s.jpg,0.88372093
alligator/alligator_03n.jpg,0.804878049
alligator/alligator_04s.jpg,0.9
alligator/alligator_05s.jpg,0.853658537
alligator/alligator_06s.jpg,0.825
alligator/alligator_07s.jpg,0.857142857
alligator/alligator_08s.jpg,0.857142857
alligator/alligator_09s.jpg,0.8
alligator/alligator_10s.jpg,0.842105263
alligator/alligator_11s.jpg,0.804878049
alligator/alligator_12s.jpg,0.840909091
alligator/alligator_13n.jpg,0.829268293
alligator/alligator_14n.jpg,0.825
almond/almond_01b.jpg,0.829268293
almond/almond_02s.jpg,0.804878049
almond/almond_03s.jpg,0.785714286
almond/almond_04s.jpg,0.794871795
almond/almond_05s.jpg,0.790697674
almond/almond_06s.jpg,0.65
almond/almond_07s.jpg,0.897435897
almond/almond_08s.jpg,0.925
almond/almond_09s.jpg,0.853658537
almond/almond_10s.jpg,0.868421053
almond/almond_11s.jpg,0.846153846
almond/almond_12s.jpg,0.868421053
almond/almond_13s.jpg,0.75
aloe/aloe_01b.jpg,0.55
aloe/aloe_02s.jpg,0.829268293
aloe/aloe_03n.jpg,0.829268293
aloe/aloe_04s.jpg,0.761904762
aloe/aloe_05s.jpg,0.65
aloe/aloe_06s.jpg,0.564102564
aloe/aloe_07s.jpg,0.804878049
aloe/aloe_08n.jpg,0.751219512
aloe/aloe_09s.jpg,0.7
aloe/aloe_10s.jpg,0.857142857
aloe/aloe_11n.jpg,0.875
aloe/aloe_12n.jpg,0.85
alpaca/alpaca_01b.jpg,0.789473684
alpaca/alpaca_02s.jpg,0.825
alpaca/alpaca_03s.jpg,0.775
alpaca/alpaca_04s.jpg,0.825
alpaca/alpaca_05s.jpg,0.761904762
alpaca/alpaca_06s.jpg,0.769230769
alpaca/alpaca_07s.jpg,0.775
alpaca/alpaca_08s.jpg,0.794871795
alpaca/alpaca_09s.jpg,0.785714286
alpaca/alpaca_10s.jpg,0.8
alpaca/alpaca_11s.jpg,0.945945946
alpaca/alpaca_12s.jpg,0.85
alpaca/alpaca_13s.jpg,0.857142857
alpaca/alpaca_14s.jpg,0.853658537
alpaca/alpaca_15s.jpg,0.790697674
altar/altar_01b.jpg,0.813953488
altar/altar_02s.jpg,0.714285714
altar/altar_03s.jpg,0.743589744
altar/altar_04s.jpg,0.775
altar/altar_05s.jpg,0.736842105
altar/altar_06s.jpg,0.731707317
altar/altar_07s.jpg,0.707317073
altar/altar_08s.jpg,0.85
altar/altar_09s.jpg,0.731707317
altar/altar_10s.jpg,0.780487805
altar/altar_11n.jpg,0.684210526
altar/altar_12s.jpg,0.794871795
altar/altar_13s.jpg,0.769230769
altar/altar_14n.jpg,0.692307692
altar/altar_15s.jpg,0.675
altar/altar_16n.jpg,0.625
altar/altar_17n.jpg,0.731707317
altar/altar_18n.jpg,0.853658537
aluminum_foil/aluminum_foil_01b.jpg,0.925
aluminum_foil/aluminum_foil_02s.jpg,0.634146341
aluminum_foil/aluminum_foil_03s.jpg,0.743589744
aluminum_foil/aluminum_foil_04s.jpg,0.69047619
aluminum_foil/aluminum_foil_05s.jpg,0.7
aluminum_foil/aluminum_foil_06s.jpg,0.804878049
aluminum_foil/aluminum_foil_07s.jpg,0.75
aluminum_foil/aluminum_foil_08s.jpg,0.785714286
aluminum_foil/aluminum_foil_09s.jpg,0.846153846
aluminum_foil/aluminum_foil_10s.jpg,0.780487805
aluminum_foil/aluminum_foil_11s.jpg,0.8
aluminum_foil/aluminum_foil_12s.jpg,0.65
aluminum_foil/aluminum_foil_13s.jpg,0.769230769
aluminum_foil/aluminum_foil_14s.jpg,0.902439024
aluminum_foil/aluminum_foil_15s.jpg,0.725
amber/amber_01b.jpg,0.87804878
amber/amber_02s.jpg,0.85
amber/amber_03s.jpg,0.682926829
amber/amber_04s.jpg,0.860465116
amber/amber_05s.jpg,0.875
amber/amber_06s.jpg,0.619047619
amber/amber_07s.jpg,0.725
amber/amber_08s.jpg,0.891304348
amber/amber_09s.jpg,0.761904762
amber/amber_10s.jpg,0.658536585
amber/amber_11s.jpg,0.775
amber/amber_12s.jpg,0.775
ambulance/ambulance_01b.jpg,0.804878049
ambulance/ambulance_02s.jpg,0.731707317
ambulance/ambulance_03s.jpg,0.769230769
ambulance/ambulance_04s.jpg,0.85
ambulance/ambulance_05s.jpg,0.785714286
ambulance/ambulance_06s.jpg,0.675
ambulance/ambulance_07s.jpg,0.666666667
ambulance/ambulance_08s.jpg,0.8
ambulance/ambulance_09s.jpg,0.785714286
ambulance/ambulance_10s.jpg,0.720930233
ambulance/ambulance_11s.jpg,0.743589744
ambulance/ambulance_12s.jpg,0.736842105
ambulance/ambulance_13s.jpg,0.710526316
amplifier/amplifier_01s.jpg,0.731707317
amplifier/amplifier_02s.jpg,0.780487805
amplifier/amplifier_03s.jpg,0.743589744
amplifier/amplifier_04s.jpg,0.85
amplifier/amplifier_05s.jpg,0.717948718
amplifier/amplifier_06s.jpg,0.775
amplifier/amplifier_07s.jpg,0.675
amplifier/amplifier_08s.jpg,0.871794872
amplifier/amplifier_09s.jpg,0.846153846
amplifier/amplifier_10s.jpg,0.853658537
amplifier/amplifier_11s.jpg,0.55
amplifier/amplifier_12s.jpg,0.714285714
amplifier/amplifier_13s.jpg,0.743589744
amplifier/amplifier_14s.jpg,0.825
amplifier/amplifier_15s.jpg,0.627906977
amplifier/amplifier_16s.jpg,0.7
anchor/anchor_01b.jpg,0.75
anchor/anchor_02s.jpg,0.853658537
anchor/anchor_03n.jpg,0.65
anchor/anchor_04s.jpg,0.80952381
anchor/anchor_05s.jpg,0.804878049
anchor/anchor_06s.jpg,0.923076923
anchor/anchor_07n.jpg,0.717948718
anchor/anchor_08s.jpg,0.789473684
anchor/anchor_09s.jpg,0.846153846
anchor/anchor_10s.jpg,0.65
anchor/anchor_11n.jpg,0.738095238
anchor/anchor_12s.jpg,0.7
anchor/anchor_13s.jpg,0.682926829
anchor/anchor_14n.jpg,0.738095238
ankle/ankle_01b.jpg,0.850609756
ankle/ankle_02s.jpg,0.820512821
ankle/ankle_03s.jpg,0.857142857
ankle/ankle_04s.jpg,0.868421053
ankle/ankle_05s.jpg,0.717948718
ankle/ankle_06s.jpg,0.904761905
ankle/ankle_07s.jpg,0.863636364
ankle/ankle_08s.jpg,0.744186047
ankle/ankle_09s.jpg,0.789473684
ankle/ankle_10s.jpg,0.897435897
ankle/ankle_11s.jpg,0.85
ankle/ankle_12s.jpg,0.875
anklet/anklet_01b.jpg,0.95
anklet/anklet_02s.jpg,0.857142857
anklet/anklet_03s.jpg,0.769230769
anklet/anklet_04s.jpg,0.902439024
anklet/anklet_05s.jpg,0.875
anklet/anklet_06s.jpg,0.9
anklet/anklet_07s.jpg,0.846153846
anklet/anklet_08s.jpg,0.926829268
anklet/anklet_09s.jpg,0.868421053
anklet/anklet_10s.jpg,0.925
anklet/anklet_11s.jpg,0.666666667
anklet/anklet_12s.jpg,0.87804878
ant/ant_01b.jpg,0.634146341
ant/ant_02s.jpg,0.790697674
ant/ant_03s.jpg,0.795454545
ant/ant_04s.jpg,0.871794872
ant/ant_05s.jpg,0.794871795
ant/ant_06s.jpg,0.743589744
ant/ant_07s.jpg,0.804878049
ant/ant_08s.jpg,0.785714286
ant/ant_09s.jpg,0.769230769
ant/ant_10s.jpg,0.595238095
ant/ant_11s.jpg,0.726829268
ant/ant_12s.jpg,0.744186047
anteater/anteater_01b.jpg,0.891891892
anteater/anteater_02n.jpg,0.743589744
anteater/anteater_03s.jpg,0.787234043
anteater/anteater_04s.jpg,0.682926829
anteater/anteater_05s.jpg,0.75
anteater/anteater_06s.jpg,0.948717949
anteater/anteater_07n.jpg,0.743589744
anteater/anteater_08s.jpg,0.8
anteater/anteater_09s.jpg,0.756097561
anteater/anteater_10s.jpg,0.684210526
anteater/anteater_11s.jpg,0.756097561
anteater/anteater_12s.jpg,0.825
antelope/antelope_01b.jpg,0.75
antelope/antelope_02n.jpg,0.775
antelope/antelope_03n.jpg,0.775
antelope/antelope_04n.jpg,0.675
antelope/antelope_05n.jpg,0.763157895
antelope/antelope_06n.jpg,0.609756098
antelope/antelope_07n.jpg,0.56097561
antelope/antelope_08n.jpg,0.8
antelope/antelope_09n.jpg,0.725
antelope/antelope_10n.jpg,0.619047619
antelope/antelope_11s.jpg,0.75
antelope/antelope_12n.jpg,0.853658537
antenna/antenna_01b.jpg,0.641025641
antenna/antenna_02s.jpg,0.775
antenna/antenna_03n.jpg,0.717948718
antenna/antenna_04n.jpg,0.682926829
antenna/antenna_05s.jpg,0.880952381
antenna/antenna_06s.jpg,0.775
antenna/antenna_07s.jpg,0.7
antenna/antenna_08n.jpg,0.75
antenna/antenna_09s.jpg,0.804878049
antenna/antenna_10n.jpg,0.682926829
antenna/antenna_11s.jpg,0.795454545
antenna/antenna_12s.jpg,0.707317073
anvil/anvil_01b.jpg,0.820512821
anvil/anvil_02s.jpg,0.75
anvil/anvil_03s.jpg,0.714285714
anvil/anvil_04s.jpg,0.833333333
anvil/anvil_05s.jpg,0.75
anvil/anvil_06s.jpg,0.585365854
anvil/anvil_07n.jpg,0.80952381
anvil/anvil_08n.jpg,0.75
anvil/anvil_09s.jpg,0.710526316
anvil/anvil_10s.jpg,0.756097561
anvil/anvil_11s.jpg,0.702702703
anvil/anvil_12n.jpg,0.857142857
anvil/anvil_13n.jpg,0.553306343
appetizer/appetizer_01b.jpg,0.794871795
appetizer/appetizer_02s.jpg,0.725
appetizer/appetizer_03s.jpg,0.825
appetizer/appetizer_04s.jpg,0.815789474
appetizer/appetizer_05s.jpg,0.794871795
appetizer/appetizer_06s.jpg,0.825
appetizer/appetizer_07s.jpg,0.743589744
appetizer/appetizer_08s.jpg,0.761904762
appetizer/appetizer_09s.jpg,0.756097561
appetizer/appetizer_10s.jpg,0.58974359
appetizer/appetizer_11s.jpg,0.853658537
appetizer/appetizer_12s.jpg,0.725
appetizer/appetizer_13s.jpg,0.7
appetizer/appetizer_14s.jpg,0.7
appetizer/appetizer_15s.jpg,0.6
appetizer/appetizer_16s.jpg,0.8
appetizer/appetizer_17s.jpg,0.780487805
appetizer/appetizer_18s.jpg,0.743589744
appetizer/appetizer_19s.jpg,0.731707317
appetizer/appetizer_20s.jpg,0.725
appetizer/appetizer_21s.jpg,0.756097561
appetizer/appetizer_22s.jpg,0.743589744
appetizer/appetizer_23s.jpg,0.775
appetizer/appetizer_24s.jpg,0.657894737
appetizer/appetizer_25s.jpg,0.789473684
appetizer/appetizer_26s.jpg,0.815789474
appetizer/appetizer_27s.jpg,0.75
appetizer/appetizer_28s.jpg,0.658536585
appetizer/appetizer_29s.jpg,0.853658537
apple/apple_01b.jpg,0.952380952
apple/apple_02s.jpg,0.875
apple/apple_03s.jpg,0.897435897
apple/apple_04s.jpg,0.717948718
apple/apple_05s.jpg,0.769230769
apple/apple_06s.jpg,0.880952381
apple/apple_07s.jpg,0.659090909
apple/apple_08s.jpg,0.813953488
apple/apple_09s.jpg,0.95
apple/apple_10s.jpg,0.822222222
apple/apple_11s.jpg,0.8
apple/apple_12s.jpg,0.780487805
apple_tree/apple_tree_01b.jpg,0.785714286
apple_tree/apple_tree_02s.jpg,0.634146341
apple_tree/apple_tree_03s.jpg,0.731707317
apple_tree/apple_tree_04s.jpg,0.674418605
apple_tree/apple_tree_05s.jpg,0.658536585
apple_tree/apple_tree_06s.jpg,0.641025641
apple_tree/apple_tree_07s.jpg,0.666666667
apple_tree/apple_tree_08s.jpg,0.538461538
apple_tree/apple_tree_09s.jpg,0.666666667
apple_tree/apple_tree_10s.jpg,0.710526316
apple_tree/apple_tree_11s.jpg,0.675
apple_tree/apple_tree_12s.jpg,0.578947368
applesauce/applesauce_01b.jpg,0.85
applesauce/applesauce_02s.jpg,0.775
applesauce/applesauce_03s.jpg,0.736842105
applesauce/applesauce_04s.jpg,0.820512821
applesauce/applesauce_05s.jpg,0.756097561
applesauce/applesauce_06s.jpg,0.804878049
applesauce/applesauce_07s.jpg,0.761904762
applesauce/applesauce_08s.jpg,0.846153846
applesauce/applesauce_09s.jpg,0.8
applesauce/applesauce_10s.jpg,0.875
applesauce/applesauce_11s.jpg,0.871794872
applesauce/applesauce_12s.jpg,0.95
applesauce/applesauce_13s.jpg,0.825
applesauce/applesauce_14s.jpg,0.947368421
applesauce/applesauce_15s.jpg,0.604651163
applesauce/applesauce_16s.jpg,0.902439024
apron/apron_01b.jpg,0.811522048
apron/apron_02s.jpg,0.853658537
apron/apron_03s.jpg,0.868421053
apron/apron_04s.jpg,0.80952381
apron/apron_05s.jpg,0.825
apron/apron_06s.jpg,0.780487805
apron/apron_07s.jpg,0.829268293
apron/apron_08s.jpg,0.825
apron/apron_09s.jpg,0.87804878
apron/apron_10s.jpg,0.789473684
apron/apron_11s.jpg,0.65
apron/apron_12s.jpg,0.95
apron/apron_13s.jpg,0.794871795
aquarium/aquarium_01b.jpg,0.804878049
aquarium/aquarium_02s.jpg,0.606612686
aquarium/aquarium_03s.jpg,0.87804878
aquarium/aquarium_04s.jpg,0.692307692
aquarium/aquarium_05s.jpg,0.615384615
aquarium/aquarium_06s.jpg,0.65
aquarium/aquarium_07s.jpg,0.604651163
aquarium/aquarium_08s.jpg,0.651162791
aquarium/aquarium_09s.jpg,0.627906977
aquarium/aquarium_10s.jpg,0.682926829
aquarium/aquarium_11s.jpg,0.780487805
aquarium/aquarium_12s.jpg,0.666666667
arch/arch_01b.jpg,0.756097561
arch/arch_02s.jpg,0.9
arch/arch_03s.jpg,0.761904762
arch/arch_04s.jpg,0.731707317
arch/arch_05s.jpg,0.697674419
arch/arch_06s.jpg,0.658536585
arch/arch_07s.jpg,0.738095238
arch/arch_08s.jpg,0.609756098
arch/arch_09s.jpg,0.707317073
arch/arch_10s.jpg,0.69047619
arch/arch_11s.jpg,0.6
arch/arch_12s.jpg,0.657894737
arm/arm_01b.jpg,0.925
arm/arm_02s.jpg,0.789473684
arm/arm_03s.jpg,0.951219512
arm/arm_04s.jpg,0.871794872
arm/arm_05s.jpg,0.825
arm/arm_06s.jpg,0.813953488
arm/arm_07s.jpg,0.820512821
arm/arm_08s.jpg,0.780487805
arm/arm_09s.jpg,0.76744186
arm/arm_10s.jpg,0.871794872
arm/arm_11s.jpg,0.804878049
arm/arm_12s.jpg,0.7
arm/arm_13s.jpg,0.804878049
armor/armor_01b.jpg,0.804878049
armor/armor_02s.jpg,0.868421053
armor/armor_03s.jpg,0.875
armor/armor_04s.jpg,0.829268293
armor/armor_05s.jpg,0.868421053
armor/armor_06s.jpg,0.820512821
armor/armor_07s.jpg,0.909090909
armor/armor_08s.jpg,0.853658537
armor/armor_09s.jpg,0.756097561
armor/armor_10s.jpg,0.714285714
armor/armor_11s.jpg,0.902439024
armor/armor_12s.jpg,0.785714286
armor/armor_13s.jpg,0.736842105
armor/armor_14s.jpg,0.833333333
arrow/arrow_01b.jpg,0.794871795
arrow/arrow_02s.jpg,0.780487805
arrow/arrow_03s.jpg,0.780487805
arrow/arrow_04s.jpg,0.790697674
arrow/arrow_05s.jpg,0.857142857
arrow/arrow_06s.jpg,0.829268293
arrow/arrow_07s.jpg,0.875
arrow/arrow_08s.jpg,0.875
arrow/arrow_09s.jpg,0.769230769
arrow/arrow_10s.jpg,0.948717949
arrow/arrow_11s.jpg,0.8
arrow/arrow_12s.jpg,0.857142857
arrow/arrow_13s.jpg,0.666666667
arrow/arrow_14s.jpg,0.833333333
arrow/arrow_15s.jpg,0.780487805
artichoke/artichoke_01b.jpg,0.658536585
artichoke/artichoke_02s.jpg,0.738095238
artichoke/artichoke_03n.jpg,0.85
artichoke/artichoke_04s.jpg,0.951219512
artichoke/artichoke_05n.jpg,0.7
artichoke/artichoke_06s.jpg,0.756097561
artichoke/artichoke_07n.jpg,0.829268293
artichoke/artichoke_08n.jpg,0.88372093
artichoke/artichoke_09s.jpg,0.87804878
artichoke/artichoke_10s.jpg,0.738095238
artichoke/artichoke_11s.jpg,0.853658537
artichoke/artichoke_12s.jpg,0.853658537
arugula/arugula_01b.jpg,0.815789474
arugula/arugula_02s.jpg,0.842105263
arugula/arugula_03s.jpg,0.785714286
arugula/arugula_04s.jpg,0.857142857
arugula/arugula_05s.jpg,0.775
arugula/arugula_06s.jpg,0.744186047
arugula/arugula_07s.jpg,0.736842105
arugula/arugula_08s.jpg,0.666666667
arugula/arugula_09s.jpg,0.804878049
arugula/arugula_10s.jpg,0.756097561
arugula/arugula_11s.jpg,0.789473684
arugula/arugula_12s.jpg,0.75
arugula/arugula_13s.jpg,0.923076923
ashtray/ashtray_01s.jpg,0.9
ashtray/ashtray_02s.jpg,0.804878049
ashtray/ashtray_03n.jpg,0.875
ashtray/ashtray_04s.jpg,0.804878049
ashtray/ashtray_05s.jpg,0.8
ashtray/ashtray_06s.jpg,0.682926829
ashtray/ashtray_07n.jpg,0.780487805
ashtray/ashtray_08s.jpg,0.725
ashtray/ashtray_09s.jpg,0.85
ashtray/ashtray_10s.jpg,0.785714286
ashtray/ashtray_11s.jpg,0.731707317
ashtray/ashtray_12s.jpg,0.775
ashtray/ashtray_13n.jpg,0.80952381
ashtray/ashtray_14n.jpg,0.631578947
asparagus/asparagus_01b.jpg,0.875
asparagus/asparagus_02n.jpg,0.880952381
asparagus/asparagus_03s.jpg,0.87804878
asparagus/asparagus_04s.jpg,0.75
asparagus/asparagus_05n.jpg,0.846153846
asparagus/asparagus_06s.jpg,0.875
asparagus/asparagus_07s.jpg,0.780487805
asparagus/asparagus_08s.jpg,0.87804878
asparagus/asparagus_09s.jpg,0.604651163
asparagus/asparagus_10s.jpg,0.825
asparagus/asparagus_11s.jpg,0.902439024
asparagus/asparagus_12s.jpg,0.714285714
avocado/avocado_01b.jpg,0.775
avocado/avocado_02s.jpg,0.9
avocado/avocado_03s.jpg,0.731707317
avocado/avocado_04s.jpg,0.9
avocado/avocado_05s.jpg,0.85
avocado/avocado_06s.jpg,0.761904762
avocado/avocado_07s.jpg,0.857142857
avocado/avocado_08s.jpg,0.925
avocado/avocado_09s.jpg,0.756097561
avocado/avocado_10s.jpg,0.717948718
avocado/avocado_11s.jpg,0.815789474
avocado/avocado_12s.jpg,0.871794872
avocado/avocado_13s.jpg,0.775
avocado/avocado_14s.jpg,0.658536585
avocado/avocado_15n.jpg,0.853658537
avocado/avocado_16s.jpg,0.925
awning/awning_01b.jpg,0.794871795
awning/awning_02s.jpg,0.615384615
awning/awning_03s.jpg,0.853658537
awning/awning_04s.jpg,0.837837838
awning/awning_05s.jpg,0.815789474
awning/awning_06s.jpg,0.829268293
awning/awning_07s.jpg,0.775
awning/awning_08s.jpg,0.926829268
awning/awning_09s.jpg,0.731707317
awning/awning_10s.jpg,0.825
awning/awning_11s.jpg,0.820512821
awning/awning_12s.jpg,0.772727273
awning/awning_13s.jpg,0.736842105
axe/axe_01b.jpg,0.794871795
axe/axe_02n.jpg,0.853658537
axe/axe_03n.jpg,0.926829268
axe/axe_04n.jpg,0.790697674
axe/axe_05n.jpg,0.820512821
axe/axe_06n.jpg,0.8
axe/axe_07n.jpg,0.825
axe/axe_08n.jpg,0.904761905
axe/axe_09n.jpg,0.731707317
axe/axe_10n.jpg,0.825
axe/axe_11n.jpg,0.925
axe/axe_12n.jpg,0.775
axe/axe_13n.jpg,0.842105263
axe/axe_14n.jpg,0.829268293
baby/baby_01b.jpg,0.837837838
baby/baby_02s.jpg,0.9
baby/baby_03s.jpg,0.815789474
baby/baby_04s.jpg,0.894736842
baby/baby_05s.jpg,0.85
baby/baby_06s.jpg,0.731707317
baby/baby_07s.jpg,0.897435897
baby/baby_08s.jpg,0.897435897
baby/baby_09s.jpg,0.769230769
baby/baby_10s.jpg,0.820512821
baby/baby_11s.jpg,0.85
baby/baby_12s.jpg,0.891891892
baby/baby_13s.jpg,0.925
baby/baby_14s.jpg,0.897435897
baby/baby_15s.jpg,0.775
