set,file,mem
lamem,00028099.jpg,0.7298123999999999
lamem,00053875.jpg,0.5105876
lamem,00035195.jpg,0.6583332000000001
lamem,00022551.jpg,0.8815666
lamem,00056496.jpg,0.7829142
lamem,00037007.jpg,0.7008256
lamem,00017114.jpg,0.7330492
lamem,00050994.jpg,0.8688746
lamem,00009759.jpg,0.9116116
lamem,00032138.jpg,0.770998
lamem,00010459.jpg,0.5167832
lamem,00025767.jpg,0.742532
memcat,db80f3b3f678bc15.jpg,0.55
memcat,n02324045_33254.jpg,0.891304347826087
lamem,00055450.jpg,0.63399
lamem,00041110.jpg,0.770843
lamem,00031797.jpg,0.6392606
lamem,00051204.jpg,0.7900334
lamem,00022189.jpg,0.766209
memcat,6d72936470a2df28.jpg,0.85
lamem,00029485.jpg,0.8343845999999999
lamem,00053116.jpg,0.714074
lamem,00014004.jpg,0.7816028
lamem,00040218.jpg,0.7763542
memcat,n02450034_9515.jpg,0.776595744680851
lamem,00034174.jpg,0.5182674
memcat,000000034321.jpg,0.74468085106383
lamem,00027322.jpg,0.5266918
lamem,00056233.jpg,0.6290104000000001
lamem,00031295.jpg,0.7849934000000001
lamem,00053280.jpg,0.9082222
lamem,00055153.jpg,0.7296866
lamem,00052543.jpg,0.7864746
lamem,00004312.jpg,0.8491761999999999
lamem,00039154.jpg,0.7795208
lamem,00044111.jpg,0.9127278
lamem,00011323.jpg,0.8446512
lamem,00032087.jpg,0.7204286
memcat,000000185614.jpg,0.591836734693878
lamem,00003787.jpg,0.6783782
memcat,000000086725.jpg,0.881720430107527
memcat,000000541816.jpg,0.846938775510204
lamem,00012574.jpg,0.7808058
lamem,00020466.jpg,0.8226898
memcat,000000379645.jpg,0.813725490196078
memcat,10710daf03ec4f64.jpg,0.734939759036145
lamem,00006318.jpg,0.8762278
lamem,00014257.jpg,0.8714956
memcat,000000533979.jpg,0.772727272727273
lamem,00004575.jpg,0.6999055999999999
lamem,00057006.jpg,0.6281472
lamem,00031358.jpg,0.7719646
lamem,00050272.jpg,0.582061
lamem,00043621.jpg,0.7483686
lamem,00006049.jpg,0.6366748
lamem,00011226.jpg,0.6988994
lamem,00017190.jpg,0.8584634
lamem,00046036.jpg,0.8285655999999999
lamem,00005545.jpg,0.8467298
lamem,00025712.jpg,0.7216533999999999
lamem,00019939.jpg,0.7966892000000001
lamem,00007686.jpg,0.8718197999999999
lamem,00022638.jpg,0.8178304000000001
lamem,00018108.jpg,0.738848
lamem,00027583.jpg,1.0
lamem,00034200.jpg,0.7300248
lamem,00023886.jpg,0.887937
lamem,00008588.jpg,0.6929664
lamem,00011815.jpg,0.8024272
lamem,00049014.jpg,0.6110956
lamem,00037431.jpg,0.8638888
memcat,03f1ef1359dbf0c1.jpg,0.881188118811881
lamem,00042558.jpg,0.691628
lamem,00025337.jpg,0.9584164
lamem,00011660.jpg,0.6650254
lamem,00039198.jpg,0.8080679999999999
lamem,00016140.jpg,0.7536384
lamem,00038425.jpg,0.5286602
memcat,n03594945_8913.jpg,0.853932584269663
lamem,00029107.jpg,0.8000608
memcat,n03351262_341.jpg,0.68
lamem,00004678.jpg,0.9265952
lamem,00047952.jpg,0.7110662
lamem,00011122.jpg,0.9157342
lamem,00048584.jpg,0.845773
lamem,00023878.jpg,0.6347782000000001
memcat,sun_atjoaxvtrxzrxeaw.jpg,0.413793103448276
lamem,00036575.jpg,0.7757023999999999
lamem,00032368.jpg,0.5922708
lamem,00051740.jpg,0.6503446
lamem,00008358.jpg,0.7581439999999999
lamem,00016349.jpg,0.7478068
lamem,00032847.jpg,0.442757
lamem,00022418.jpg,0.9133744
lamem,00033549.jpg,0.7873038
memcat,c3ad6481a0d00e50.jpg,0.772277227722772
lamem,00046863.jpg,0.8094469999999999
lamem,00048494.jpg,0.6555246
lamem,00012746.jpg,0.8440478
lamem,00037899.jpg,0.7981434000000001
lamem,00042803.jpg,0.7552188
lamem,00044736.jpg,0.7938951999999999
lamem,00015145.jpg,0.6013858
lamem,00002130.jpg,0.7397704
lamem,00044047.jpg,0.7737432
lamem,00054936.jpg,0.8273124
lamem,00014360.jpg,0.87662
lamem,00046091.jpg,0.8911642000000001
lamem,00057789.jpg,0.8743344000000001
lamem,00038416.jpg,0.5397456
lamem,00054006.jpg,0.8511213999999999
lamem,00023980.jpg,0.8385858
memcat,n09270735_16991.jpg,0.433962264150943
lamem,00049286.jpg,0.7492264
lamem,00041846.jpg,0.6624448000000001
lamem,00050153.jpg,0.7444497999999999
lamem,00030023.jpg,0.7796338
lamem,00034318.jpg,0.8983078000000001
memcat,n09270735_4178.jpg,0.597938144329897
memcat,n09468604_57440.jpg,0.474226804123711
lamem,00043799.jpg,0.7110732
lamem,00050791.jpg,0.8648136000000001
lamem,00054717.jpg,0.9479046
lamem,00043373.jpg,0.7088768
lamem,00010092.jpg,0.8487884000000001
lamem,00040011.jpg,0.773065
lamem,00055812.jpg,0.9219984
lamem,00016551.jpg,0.7318366000000001
lamem,00007137.jpg,0.8675324
lamem,00042317.jpg,0.5807636
lamem,00003159.jpg,0.4676292
lamem,00025395.jpg,0.67927
lamem,00040297.jpg,0.7245222
memcat,000000115642.jpg,0.932038834951456
lamem,00049988.jpg,0.7523336
lamem,00002477.jpg,0.695378
lamem,00033027.jpg,0.7387366
lamem,00056847.jpg,0.7934806
lamem,00046989.jpg,0.7256486
memcat,000000312205.jpg,0.818181818181818
memcat,38db4c55f3145ccf.jpg,0.594059405940594
lamem,00036132.jpg,0.6976226000000001
lamem,00029932.jpg,0.6929388000000001
lamem,00022226.jpg,0.782071
memcat,8041d5c6a1f2ea69.jpg,0.566037735849057
lamem,00027192.jpg,0.7865230000000001
lamem,00047109.jpg,0.7718844
memcat,n03791053_2009.jpg,0.761467889908257
memcat,n07690273_20605.jpg,0.91304347826087
memcat,n07654148_13583.jpg,0.941176470588235
lamem,00036056.jpg,0.563588
lamem,00037422.jpg,0.4460896
lamem,00025636.jpg,0.7358558000000001
lamem,00054711.jpg,0.7890696
memcat,000000084235.jpg,0.966666666666667
memcat,n07690273_20791.jpg,0.739130434782609
lamem,00026615.jpg,0.7182994
lamem,00008550.jpg,0.7968816000000001
lamem,00007370.jpg,0.7416275999999999
lamem,00012822.jpg,0.746321
lamem,00018784.jpg,0.8724782
memcat,n01846331_14161.jpg,0.74
memcat,n01811909_10382.jpg,0.87
memcat,n07849336_25557.jpg,0.858490566037736
lamem,00054013.jpg,0.8020284
lamem,00056314.jpg,0.8752914
lamem,00051309.jpg,0.8807018
lamem,00023605.jpg,0.917478
lamem,00038962.jpg,0.8171672000000001
lamem,00002505.jpg,0.5531682
lamem,00027671.jpg,0.6227642
lamem,00044681.jpg,0.733749
lamem,00013348.jpg,0.8989556000000001
lamem,00034928.jpg,0.7022402
lamem,00044481.jpg,0.8102195999999999
lamem,00022546.jpg,0.7570551999999999
lamem,00004139.jpg,0.9470884
lamem,00056996.jpg,0.9090432
lamem,00029546.jpg,0.8017770000000001
lamem,00013844.jpg,0.601928
lamem,00053634.jpg,0.8424592000000001
lamem,00057607.jpg,0.6330359999999999
lamem,00027368.jpg,0.6402686
lamem,00027770.jpg,0.746374
lamem,00044903.jpg,0.5419729999999999
memcat,n09376198_34266.jpg,0.46
lamem,00005769.jpg,0.8235091999999999
lamem,00039517.jpg,0.7747388
lamem,00026004.jpg,0.8480449999999999
lamem,00035604.jpg,0.8443546
memcat,n07697537_3947.jpg,0.852272727272727
lamem,00048396.jpg,0.6635322
memcat,000000013428.jpg,0.907407407407407
lamem,00041548.jpg,0.8210671999999999
lamem,00037412.jpg,0.6390475999999999
lamem,00026448.jpg,0.8024207999999999
lamem,00026057.jpg,0.7105448
lamem,00052323.jpg,0.7580372
memcat,n07923748_5085.jpg,0.844444444444444
lamem,00048942.jpg,0.8119552000000001
lamem,00042796.jpg,0.8448322000000001
lamem,00019860.jpg,0.8098917999999999
lamem,00024868.jpg,0.4459174
lamem,00023441.jpg,0.7834984
lamem,00029155.jpg,0.8620232
memcat,82e1c2342dbc7cc0.jpg,0.852459016393443
lamem,00028453.jpg,0.6213002000000001
lamem,00025435.jpg,0.66882
lamem,00028515.jpg,0.7416034
lamem,00012812.jpg,0.7776419999999999
lamem,00009290.jpg,0.8010248000000001
lamem,00056644.jpg,0.8523714
lamem,00039499.jpg,0.6037778
lamem,00033155.jpg,0.7736104
lamem,00031112.jpg,0.861347
lamem,00009932.jpg,0.8447922
lamem,00052635.jpg,0.7139902
lamem,00048024.jpg,0.8762724000000001
lamem,00047596.jpg,0.5759915999999999
lamem,00021756.jpg,0.968419
lamem,00041983.jpg,0.7465080000000001
lamem,00012414.jpg,0.6793082
lamem,00011102.jpg,0.7302298
lamem,00053294.jpg,0.7426418
lamem,00054537.jpg,0.735312
lamem,00044837.jpg,0.7665219999999999
memcat,n04231693_6347.jpg,0.681818181818182
lamem,00026191.jpg,0.7475946
memcat,n07690273_22164.jpg,0.898876404494382
lamem,00056824.jpg,0.8957506000000001
lamem,00025244.jpg,0.9073498
lamem,00015008.jpg,0.7845314
lamem,00036952.jpg,0.6970532
memcat,n02118333_8191.jpg,0.785714285714286
memcat,sun_arygwafmipcfsweh.jpg,0.425531914893617
lamem,00058687.jpg,0.7499632
lamem,00010210.jpg,0.7782714000000001
lamem,00057671.jpg,0.6460475999999999
lamem,00032119.jpg,0.4749906
lamem,00014829.jpg,0.9053236
lamem,00051035.jpg,0.817721
memcat,000000210810.jpg,0.525773195876289
memcat,n07574602_24537.jpg,0.818181818181818
lamem,00039895.jpg,0.8855494
lamem,00001820.jpg,0.8712234000000001
lamem,00004734.jpg,0.8833420000000001
lamem,00046876.jpg,0.7511858
lamem,00042010.jpg,0.78641
lamem,00021194.jpg,0.6487916
lamem,00007808.jpg,0.8361613999999999
lamem,00030466.jpg,0.7733708
lamem,00054982.jpg,0.8229048000000001
lamem,00055638.jpg,0.9515652
memcat,5d57fdc7534a749d.jpg,0.75
lamem,00051340.jpg,0.9051446
lamem,00027158.jpg,0.6022412
lamem,00008099.jpg,0.8094927999999999
lamem,00053241.jpg,0.4394104
lamem,00051516.jpg,0.8270419999999999
lamem,00010793.jpg,0.6727944
lamem,00006643.jpg,0.9510692
lamem,00005351.jpg,0.7058093999999999
lamem,00048715.jpg,0.8128004000000001
lamem,00014576.jpg,0.943236
lamem,00021204.jpg,0.8123754
lamem,00028263.jpg,0.9121374
lamem,00043206.jpg,0.6298538
memcat,000000282062.jpg,0.846153846153846
lamem,00034068.jpg,0.9001265999999999
lamem,00006817.jpg,0.8783458
memcat,000000265708.jpg,0.807339449541284
lamem,00027221.jpg,0.8289182
lamem,00019836.jpg,0.9034826
lamem,00024363.jpg,0.9784526
lamem,00004973.jpg,0.7593676
lamem,00010562.jpg,0.7265982
lamem,00030366.jpg,0.6919774000000001
lamem,00025437.jpg,0.4056662
lamem,00013291.jpg,0.8774656000000001
lamem,00018020.jpg,0.5866632
lamem,00046019.jpg,0.6695188
lamem,00054965.jpg,0.7114496
lamem,00033503.jpg,0.9020924
lamem,00029447.jpg,0.865916
lamem,00025242.jpg,0.4921582
lamem,00043474.jpg,0.680417
memcat,sun_abdqfmnccfyuqsjh.jpg,0.584905660377358
lamem,00043397.jpg,0.8857991999999999
lamem,00050129.jpg,0.7804371999999999
lamem,00014873.jpg,0.6225924
lamem,00040893.jpg,0.8054722
lamem,00004919.jpg,0.7980122
lamem,00018053.jpg,0.8124084
memcat,347d6c8639a1bb09.jpg,0.840909090909091
lamem,00028499.jpg,0.839457
lamem,00056209.jpg,0.8159166000000001
lamem,00024880.jpg,0.7489332
lamem,00036327.jpg,0.7617716
lamem,00023123.jpg,0.9319126
lamem,00005560.jpg,0.8304107999999999
lamem,00014638.jpg,0.6944012
lamem,00017990.jpg,0.7836086
lamem,00042220.jpg,0.624652
lamem,00011088.jpg,0.639016
lamem,00041739.jpg,0.6732622
memcat,000000222893.jpg,0.672727272727273
lamem,00000481.jpg,0.8216380000000001
lamem,00021284.jpg,0.6439314
lamem,00008092.jpg,0.8960566
lamem,00057875.jpg,0.7635398
lamem,00022479.jpg,0.8086862
lamem,00009268.jpg,0.6473808
lamem,00010197.jpg,0.9452362
lamem,00002945.jpg,0.766507
memcat,sun_ajpdesmpmbcnhujq.jpg,0.525252525252525
lamem,00054329.jpg,0.9320986
lamem,00039170.jpg,0.7745378
memcat,000000321964.jpg,0.74468085106383
memcat,ab535640d044766d.jpg,0.489130434782609
lamem,00011173.jpg,0.4947407999999999
lamem,00044745.jpg,0.7683428
memcat,000000452263.jpg,0.715909090909091
memcat,n09288635_11789.jpg,0.796296296296296
memcat,a70377d1fbaf2bc0.jpg,0.891891891891892
memcat,n02324045_30124.jpg,0.805825242718447
lamem,00047693.jpg,0.8265585999999999
lamem,00046554.jpg,0.8206092
memcat,000000282631.jpg,0.933962264150943
lamem,00017225.jpg,0.6186098
lamem,00008607.jpg,0.7134458
lamem,00051369.jpg,0.8451114000000001
lamem,00007082.jpg,0.6372866
lamem,00034985.jpg,0.806868
lamem,00019041.jpg,0.8979506
lamem,00030896.jpg,0.7379956
lamem,00008957.jpg,0.7599464
memcat,0189d61b2c1df778.jpg,0.424242424242424
lamem,00056707.jpg,0.4921938
lamem,00016601.jpg,0.7709294
memcat,000000335709.jpg,0.871287128712871
memcat,4dde84abe3b984ff.jpg,0.737864077669903
lamem,00045555.jpg,0.6947601999999999
lamem,00037243.jpg,0.5725156
lamem,00039932.jpg,0.6661144
lamem,00037627.jpg,0.8795998
lamem,00048674.jpg,0.8115608
lamem,00040243.jpg,0.6676978
lamem,00011477.jpg,0.8693702
memcat,n04587559_6311.jpg,0.808080808080808
memcat,086ae640b9f067db.jpg,0.787878787878788
lamem,00051507.jpg,0.8794487999999999
lamem,00016593.jpg,0.8625434000000001
lamem,00001938.jpg,0.7503162
lamem,00054138.jpg,0.777849
lamem,00051015.jpg,0.7848010000000001
lamem,00049652.jpg,0.8137129999999999
lamem,00034397.jpg,0.7423816000000001
lamem,00009804.jpg,0.5089034
lamem,00001391.jpg,0.7084654
lamem,00046692.jpg,0.5932356000000001
lamem,00008574.jpg,0.6936008
lamem,00023837.jpg,0.5186086
lamem,00052612.jpg,0.8022446000000001
lamem,00029286.jpg,0.7852472
lamem,00036099.jpg,0.7146556
lamem,00015603.jpg,0.8243094
lamem,00027150.jpg,0.518296
lamem,00033853.jpg,0.7602994
lamem,00040415.jpg,0.8022054000000001
lamem,00009278.jpg,0.5975106
lamem,00004455.jpg,0.7905318
lamem,00038304.jpg,0.6934126
lamem,00011359.jpg,0.843557
lamem,00004934.jpg,0.5954796
lamem,00034378.jpg,0.751667
lamem,00001291.jpg,0.9243334
memcat,n02793495_3970.jpg,0.617647058823529
lamem,00057941.jpg,0.8443704000000001
lamem,00014525.jpg,0.8445845999999999
lamem,00053128.jpg,0.7932666
lamem,00032074.jpg,0.7929769999999999
lamem,00054804.jpg,0.6470884
lamem,00001526.jpg,0.6196442
lamem,00054636.jpg,0.7533632
lamem,00018694.jpg,0.8225706
lamem,00056670.jpg,0.9001362
lamem,00017782.jpg,0.6901385999999999
lamem,00028223.jpg,0.7887524
lamem,00043004.jpg,0.6501284
lamem,00013709.jpg,0.9230594
lamem,00002021.jpg,0.8724782
memcat,000000036544.jpg,0.922077922077922
lamem,00052975.jpg,0.5913071999999999
lamem,00030979.jpg,0.8658151999999999
lamem,00019563.jpg,0.781793
memcat,n01514668_22000.jpg,0.80188679245283
lamem,00057747.jpg,0.580893
lamem,00057998.jpg,0.8201082
lamem,00033387.jpg,0.8419945999999999
lamem,00017768.jpg,0.6140836000000001
lamem,00054107.jpg,0.9033222
memcat,ed40d14e0f39eb7e.jpg,0.822222222222222
memcat,n04610013_17486.jpg,0.679611650485437
lamem,00038924.jpg,0.916516
lamem,00050277.jpg,0.7117362
lamem,00004000.jpg,0.8010344
memcat,002bd0ca1e119db7.jpg,0.863636363636364
lamem,00006691.jpg,0.5083523999999999
lamem,00027342.jpg,0.8830444
lamem,00039909.jpg,0.7492094
memcat,7b6ac9da1662ac51.jpg,0.75
lamem,00042243.jpg,0.7140168
lamem,00029177.jpg,0.8547665999999999
lamem,00022897.jpg,0.5574216
lamem,00017715.jpg,0.8396741999999999
lamem,00037734.jpg,0.8195138
lamem,00022986.jpg,0.8429454
lamem,00022528.jpg,0.8507816
lamem,00048418.jpg,0.8255794
lamem,00023875.jpg,0.6602868
lamem,00000559.jpg,0.6118602
lamem,00010074.jpg,0.7706264
lamem,00026717.jpg,0.8884906000000001
lamem,00056320.jpg,0.6642938
lamem,00038655.jpg,0.6466343999999999
lamem,00034874.jpg,0.6831842
memcat,sun_akihhfvylreuhukq.jpg,0.525252525252525
memcat,000000395591.jpg,0.621621621621622
lamem,00033590.jpg,0.605093
lamem,00002388.jpg,0.4234728
memcat,n02332755_4209.jpg,0.559139784946237
lamem,00026671.jpg,0.8997040000000001
lamem,00002171.jpg,0.7820933999999999
memcat,000000522817.jpg,0.943820224719101
memcat,n02118333_9239.jpg,0.9375
lamem,00045937.jpg,0.7008333999999999
lamem,00019051.jpg,0.7731346
lamem,00006075.jpg,0.5711268
lamem,00035966.jpg,0.7210297999999999
lamem,00018472.jpg,0.4917664
lamem,00006074.jpg,0.755982
lamem,00001769.jpg,0.7628066
lamem,00000340.jpg,0.8989846
lamem,00024203.jpg,0.6671088000000001
lamem,00055043.jpg,0.7621924
lamem,00032317.jpg,0.8267612
lamem,00038833.jpg,0.7203416
lamem,00053670.jpg,0.8691384
lamem,00025648.jpg,0.9123834
lamem,00045505.jpg,0.767746
lamem,00020290.jpg,0.6782961999999999
memcat,aa57164987eff0f6.jpg,0.902912621359223
lamem,00040884.jpg,0.8222816
lamem,00007502.jpg,0.8023440000000001
lamem,00034466.jpg,0.5407439999999999
lamem,00046485.jpg,0.8801213999999999
lamem,00032904.jpg,0.4618016
memcat,n02450034_6320.jpg,0.75
lamem,00047427.jpg,0.622424
memcat,n03512147_3122.jpg,0.788888888888889
lamem,00042395.jpg,0.7603424000000001
lamem,00014049.jpg,0.745055
lamem,00011211.jpg,0.7655407999999999
memcat,n03512147_1252.jpg,0.778846153846154
lamem,00026498.jpg,0.4864765999999999
lamem,00028709.jpg,0.6523144000000001
lamem,00044048.jpg,0.6505464
lamem,00016424.jpg,0.75813
lamem,00000719.jpg,0.7273066
lamem,00039956.jpg,0.7508772
lamem,00056077.jpg,0.8268864
lamem,00005983.jpg,0.7414826
lamem,00018167.jpg,0.8733084
lamem,00048835.jpg,0.725125
lamem,00046443.jpg,0.6935824
lamem,00005396.jpg,0.79455
lamem,00009127.jpg,0.8955366
memcat,n04467665_1174.jpg,0.549019607843137
lamem,00044855.jpg,0.9152566
lamem,00011901.jpg,0.6115036
lamem,00026574.jpg,0.8289935999999999
lamem,00013905.jpg,0.8099268000000001
lamem,00020623.jpg,0.8188302000000001
lamem,00055532.jpg,0.88702
lamem,00010145.jpg,0.6989409999999999
lamem,00028580.jpg,0.9403914
lamem,00025681.jpg,0.8229240000000001
lamem,00010868.jpg,0.7339122
lamem,00026610.jpg,0.852421
lamem,00035854.jpg,0.4685614
memcat,n09472597_28880.jpg,0.616822429906542
memcat,000000286480.jpg,0.640776699029126
lamem,00016592.jpg,0.7963082
lamem,00036855.jpg,0.6098538
memcat,n04335435_2090.jpg,0.819277108433735
lamem,00008165.jpg,0.594248
lamem,00008505.jpg,0.6592376
lamem,00013965.jpg,0.73419
memcat,n01846331_4035.jpg,0.844660194174757
memcat,n02355227_12454.jpg,0.827586206896552
lamem,00015704.jpg,0.8679664
lamem,00013294.jpg,0.7818968
lamem,00018150.jpg,0.6749191999999999
lamem,00010880.jpg,0.8133507999999999
lamem,00003179.jpg,0.713012
lamem,00037033.jpg,0.6523954
lamem,00030680.jpg,0.6504554
