set,file,mem
lamem,00016537.jpg,0.7936116
lamem,00041278.jpg,0.6873506
lamem,00012655.jpg,0.788513
lamem,00053497.jpg,0.5977870000000001
lamem,00014943.jpg,0.4755709999999999
lamem,00054810.jpg,0.8136810000000001
lamem,00021240.jpg,0.8566344000000001
lamem,00050047.jpg,0.8349612000000001
lamem,00039392.jpg,0.5562792
lamem,00001804.jpg,0.8218726000000001
memcat,n03790512_13819.jpg,0.72972972972973
memcat,n03594945_12454.jpg,0.677777777777778
lamem,00039648.jpg,0.7338756
lamem,00028489.jpg,0.8485172000000001
lamem,00041351.jpg,0.827506
lamem,00035638.jpg,0.8165884
lamem,00038095.jpg,0.4349278
memcat,000000372443.jpg,0.752577319587629
memcat,000000044353.jpg,0.700934579439252
lamem,00029748.jpg,0.9123758
lamem,00046445.jpg,0.7543474
lamem,00016807.jpg,0.8289736
lamem,00034001.jpg,0.557485
lamem,00041086.jpg,0.6896746
memcat,350b2117fd67fe32.jpg,0.591836734693878
memcat,n02878222_21406.jpg,0.731182795698925
lamem,00034936.jpg,0.6506128
lamem,00002394.jpg,0.8098510000000001
memcat,000000133837.jpg,0.747474747474748
lamem,00010192.jpg,0.6573822
memcat,42f6decb34b04c85.jpg,0.867924528301887
lamem,00055001.jpg,0.8230122
lamem,00013877.jpg,0.7559522000000001
lamem,00009133.jpg,0.772994
lamem,00039831.jpg,0.5592678
lamem,00022174.jpg,0.764127
lamem,00013165.jpg,0.9067554
lamem,00014969.jpg,0.8152328000000001
lamem,00043394.jpg,0.7488788
lamem,00000102.jpg,0.689956
lamem,00048488.jpg,0.7073278000000001
lamem,00008093.jpg,0.8396504
lamem,00034583.jpg,0.4830654
memcat,n04335435_427.jpg,0.715789473684211
lamem,00033035.jpg,0.6854062
lamem,00024007.jpg,0.7567498
lamem,00003578.jpg,0.770513
memcat,n04349306_7659.jpg,0.923913043478261
lamem,00016482.jpg,0.7737784
lamem,00019479.jpg,0.7295268
lamem,00016915.jpg,0.7784944
lamem,00017131.jpg,0.8020702
memcat,n03512147_6299.jpg,0.752475247524752
lamem,00017653.jpg,0.8729048
lamem,00008653.jpg,0.7069186000000001
lamem,00013704.jpg,0.5121461999999999
lamem,00010616.jpg,0.8879818
lamem,00055642.jpg,0.6943352
lamem,00021045.jpg,0.9371702
lamem,00025126.jpg,0.8109194000000001
lamem,00019097.jpg,0.7378541999999999
lamem,00001546.jpg,0.5706635999999999
lamem,00034610.jpg,0.6434751999999999
lamem,00007878.jpg,0.8617514
memcat,n01811909_2049.jpg,0.795454545454545
lamem,00020066.jpg,0.9450716
memcat,000000464871.jpg,0.806451612903226
memcat,n07850329_5631.jpg,0.866666666666667
lamem,00042022.jpg,0.8757249999999999
lamem,00007592.jpg,0.6243026
memcat,n02324045_25319.jpg,0.876288659793814
lamem,00038506.jpg,0.6379988
lamem,00023949.jpg,0.7379874
lamem,00046312.jpg,0.5536124
memcat,000000074883.jpg,0.855769230769231
lamem,00011356.jpg,0.9403598
lamem,00056855.jpg,0.4152186
lamem,00035048.jpg,0.7542340000000001
lamem,00042930.jpg,0.7534224
lamem,00052773.jpg,0.7201983999999999
lamem,00005401.jpg,0.950474
lamem,00056866.jpg,0.6051498000000001
memcat,000000024189.jpg,0.638888888888889
lamem,00036893.jpg,0.6778472
lamem,00052461.jpg,0.8596308
lamem,00019900.jpg,0.7876448
memcat,n07680932_3052.jpg,0.91304347826087
lamem,00058150.jpg,0.7696114
lamem,00046541.jpg,0.5158758000000001
lamem,00038450.jpg,0.647813
lamem,00056269.jpg,0.8408918
lamem,00003287.jpg,0.5567572000000001
lamem,00001290.jpg,0.9184926
lamem,00011304.jpg,0.8555298
memcat,n07697537_15718.jpg,0.879120879120879
memcat,000000359414.jpg,0.783018867924528
lamem,00026413.jpg,0.8234564000000001
memcat,n07863374_18032.jpg,0.890756302521008
lamem,00013537.jpg,0.6910386
memcat,n09288635_13817.jpg,0.86
lamem,00011461.jpg,0.6223408
memcat,n09468604_18467.jpg,0.494505494505495
lamem,00012778.jpg,0.8056011999999999
lamem,00010855.jpg,0.7508946
memcat,n09472597_40484.jpg,0.294117647058824
lamem,00032492.jpg,0.9282318
lamem,00005385.jpg,0.8861053999999999
lamem,00034209.jpg,0.675821
lamem,00030505.jpg,0.7238286
lamem,00030576.jpg,0.8772477999999999
lamem,00036599.jpg,0.746085
lamem,00028017.jpg,0.676564
memcat,n00480993_13943.jpg,0.826923076923077
memcat,n04461696_4207.jpg,0.876106194690266
lamem,00008460.jpg,0.6143372
lamem,00022193.jpg,0.8092178000000001
lamem,00007669.jpg,0.597869
lamem,00030410.jpg,0.6875867999999999
lamem,00026512.jpg,0.9679688
lamem,00036013.jpg,0.5410197999999999
memcat,n09288635_14334.jpg,0.621951219512195
lamem,00053667.jpg,0.7322580000000001
lamem,00057528.jpg,0.8226466
lamem,00050324.jpg,0.7295618
memcat,n04467665_2044.jpg,0.74
lamem,00051847.jpg,0.518989
lamem,00039356.jpg,0.8543844
lamem,00043798.jpg,0.8738794000000001
lamem,00047547.jpg,0.849431
lamem,00026459.jpg,0.9342282
lamem,00009152.jpg,0.6561758
lamem,00049835.jpg,0.848069
lamem,00050568.jpg,0.703721
lamem,00009419.jpg,0.9238582
lamem,00015058.jpg,0.6224522
lamem,00045122.jpg,0.6764734
lamem,00021192.jpg,0.706009
lamem,00040675.jpg,0.7742636
lamem,00036458.jpg,0.7302120000000001
memcat,n09288635_12003.jpg,0.493975903614458
lamem,00006714.jpg,0.7406062
lamem,00010371.jpg,0.8633466000000001
memcat,n03384352_3643.jpg,0.683673469387755
lamem,00052313.jpg,0.7811996
lamem,00010127.jpg,0.7132742
lamem,00045655.jpg,0.9148784
memcat,09cc66c3ce06c937.jpg,0.846846846846847
lamem,00003069.jpg,0.6539956
memcat,n09288635_10303.jpg,0.763636363636364
lamem,00048834.jpg,0.7771511999999999
memcat,000000538615.jpg,0.657657657657658
memcat,69e8bba972867f96.jpg,0.448275862068966
lamem,00028711.jpg,0.8085172
lamem,00026025.jpg,0.9324774
lamem,00015802.jpg,0.9114076
lamem,00036630.jpg,0.6449792000000001
memcat,000000510368.jpg,0.875
lamem,00010154.jpg,0.838345
lamem,00053336.jpg,0.7314740000000001
lamem,00014049.jpg,0.745055
lamem,00046664.jpg,0.701394
lamem,00055875.jpg,0.8925335999999999
lamem,00046202.jpg,0.908323
lamem,00006560.jpg,0.5734654
lamem,00026698.jpg,0.8346852
lamem,00033370.jpg,0.9323826
lamem,00039271.jpg,0.7088058
lamem,00051776.jpg,0.8384677999999999
lamem,00041417.jpg,0.7036784
lamem,00056108.jpg,0.6265178
lamem,00025125.jpg,0.8787926
memcat,000000126131.jpg,0.780952380952381
lamem,00026124.jpg,0.7957478
lamem,00024797.jpg,0.5974299999999999
lamem,00050925.jpg,0.8003844000000001
lamem,00020877.jpg,0.72803
lamem,00005103.jpg,0.5752924
lamem,00005286.jpg,0.7598149999999999
lamem,00006905.jpg,0.7527636
lamem,00035247.jpg,0.8112995999999999
lamem,00033503.jpg,0.9020924
lamem,00021736.jpg,0.7004406
lamem,00032711.jpg,0.9161344
memcat,sun_ayaekrkszrutbauj.jpg,0.470588235294118
lamem,00053716.jpg,0.7971058
lamem,00009029.jpg,0.6384567999999999
lamem,00051446.jpg,0.5905868
lamem,00000995.jpg,0.7753482
lamem,00006445.jpg,0.715743
lamem,00005804.jpg,0.7108466
lamem,00047413.jpg,0.705676
lamem,00043115.jpg,0.8087215999999999
lamem,00028427.jpg,0.7691290000000001
lamem,00053013.jpg,0.72853
lamem,00028706.jpg,0.8738686
lamem,00007450.jpg,0.9158096
lamem,00034017.jpg,0.7306204000000001
lamem,00002145.jpg,0.8688649999999999
lamem,00021172.jpg,0.853556
lamem,00026437.jpg,0.8553537999999999
memcat,n02450034_3475.jpg,0.815217391304348
lamem,00041633.jpg,0.6465896
lamem,00056775.jpg,0.8356816
lamem,00025156.jpg,0.8427348
lamem,00018891.jpg,0.8321564
memcat,n07753592_1816.jpg,0.905882352941176
lamem,00003429.jpg,0.6129918
lamem,00051732.jpg,0.801375
lamem,00055735.jpg,0.8247197999999999
lamem,00040498.jpg,0.6863005999999999
lamem,00027718.jpg,0.5043404
lamem,00055077.jpg,0.9145856
lamem,00019425.jpg,0.5908125999999999
lamem,00000221.jpg,0.7717914
lamem,00048817.jpg,0.7920352
lamem,00058329.jpg,0.5708114
lamem,00045727.jpg,0.7925698
lamem,00022298.jpg,0.8131598
lamem,00048370.jpg,0.7723704
lamem,00024586.jpg,0.7698311999999999
lamem,00044775.jpg,0.669674
lamem,00038899.jpg,0.6671897999999999
lamem,00012707.jpg,0.8713974
memcat,000000436651.jpg,0.732758620689655
lamem,00052056.jpg,0.8598279999999999
lamem,00019808.jpg,0.6995585999999999
lamem,00025364.jpg,0.8191072
lamem,00004778.jpg,0.8161092
lamem,00017535.jpg,0.7043343999999999
lamem,00056995.jpg,0.6300204
lamem,00024130.jpg,0.7908976
lamem,00013057.jpg,0.8040537999999999
lamem,00010952.jpg,0.7255496
lamem,00006327.jpg,0.7360692
lamem,00034015.jpg,0.6047202
lamem,00007449.jpg,0.7752838
lamem,00040363.jpg,0.8027148000000001
lamem,00026265.jpg,0.6959306
lamem,00022146.jpg,0.815978
lamem,00048391.jpg,0.7822578
lamem,00032102.jpg,0.7574318
lamem,00017538.jpg,0.8054342
lamem,00026965.jpg,0.8452552000000001
memcat,n01846331_2869.jpg,0.825688073394495
lamem,00008717.jpg,0.804218
lamem,00043541.jpg,0.7827666
lamem,00025323.jpg,0.7702098
lamem,00002870.jpg,0.8904375999999999
lamem,00021272.jpg,0.4817097999999999
memcat,n07654148_17137.jpg,0.788461538461538
lamem,00031182.jpg,0.8503446
lamem,00048586.jpg,0.8048162
lamem,00005055.jpg,0.8274744
lamem,00026269.jpg,0.9298926
lamem,00028293.jpg,0.8782674
lamem,00032817.jpg,0.6951843999999999
lamem,00046048.jpg,0.7860302
lamem,00039622.jpg,0.7425856
memcat,781c958107e86dcb.jpg,0.568627450980392
lamem,00026053.jpg,0.7564048
lamem,00051785.jpg,0.6843534
lamem,00017998.jpg,0.838675
lamem,00042622.jpg,0.7023746
lamem,00034068.jpg,0.9001265999999999
lamem,00056761.jpg,0.7349211999999999
lamem,00036679.jpg,0.7177534
lamem,00040462.jpg,0.738472
lamem,00041187.jpg,0.8775192
memcat,000000133200.jpg,0.708661417322835
lamem,00040203.jpg,0.656049
lamem,00016490.jpg,0.7115246
memcat,n02924116_54466.jpg,0.906542056074766
memcat,n02430045_3541.jpg,0.817204301075269
lamem,00037555.jpg,0.7585608
lamem,00001623.jpg,0.664042
lamem,00038959.jpg,0.7968524
lamem,00054839.jpg,0.6901425999999999
memcat,n02129165_8981.jpg,0.80952380952381
lamem,00030478.jpg,0.7866336
memcat,n02793495_13455.jpg,0.635514018691589
lamem,00051416.jpg,0.7459986
lamem,00045820.jpg,0.7370062
lamem,00011957.jpg,0.6935506
lamem,00010182.jpg,0.7512906
lamem,00032175.jpg,0.9100128
lamem,00004639.jpg,0.787605
memcat,n07711569_4810.jpg,0.560747663551402
memcat,n03594945_32575.jpg,0.755813953488372
lamem,00025069.jpg,0.9185464
lamem,00055047.jpg,0.8645938
lamem,00000427.jpg,0.950294
memcat,n02793495_10000.jpg,0.719626168224299
lamem,00021498.jpg,0.7706714
lamem,00002343.jpg,0.8917814
lamem,00047758.jpg,0.8305681999999999
lamem,00037394.jpg,0.7198051999999999
lamem,00002404.jpg,0.6948103999999999
lamem,00041933.jpg,0.8374632
lamem,00008829.jpg,0.8012222
lamem,00036935.jpg,0.6116524
memcat,88d6c8356cfa5cbe.jpg,0.909090909090909
lamem,00046285.jpg,0.7662808
memcat,sun_aedgmxjwesqbepdt.jpg,0.796116504854369
lamem,00051263.jpg,0.8514234
lamem,00013364.jpg,0.8688750000000001
lamem,00048132.jpg,0.7611812
lamem,00032651.jpg,0.8766786
lamem,00054852.jpg,0.9032878
memcat,000000161333.jpg,0.693181818181818
lamem,00020625.jpg,0.7557064
lamem,00035972.jpg,0.7808372
lamem,00055511.jpg,0.5856366
lamem,00031540.jpg,0.5992586
lamem,00053399.jpg,0.6039966
lamem,00038541.jpg,0.8214762
memcat,n04467665_30226.jpg,0.598130841121495
lamem,00058658.jpg,0.7189218
memcat,sun_annigentdnxzfcct.jpg,0.316831683168317
lamem,00041423.jpg,0.7462479999999999
lamem,00034190.jpg,0.4654754
lamem,00031251.jpg,0.7392586
memcat,n03384352_1547.jpg,0.881818181818182
lamem,00015338.jpg,0.9355888
lamem,00032520.jpg,0.8456161999999999
lamem,00048651.jpg,0.8141236
lamem,00023113.jpg,0.7991594
lamem,00005595.jpg,0.4708447999999999
lamem,00011825.jpg,0.6323871999999999
lamem,00032752.jpg,0.8730222
lamem,00015235.jpg,0.6302239999999999
memcat,01632b2621c70f0a.jpg,0.870588235294118
lamem,00020470.jpg,0.5502743999999999
lamem,00031961.jpg,0.7484166
lamem,00046315.jpg,0.6786424
lamem,00055704.jpg,0.6022902
lamem,00007131.jpg,0.7952467999999999
lamem,00046881.jpg,0.8866963999999999
lamem,00017921.jpg,0.8982773999999999
lamem,00057907.jpg,0.760249
lamem,00005395.jpg,0.6605554
lamem,00050212.jpg,0.7985768
lamem,00018215.jpg,0.7567299999999999
lamem,00042870.jpg,0.7924986
lamem,00006816.jpg,0.5228718
lamem,00042308.jpg,0.605354
lamem,00012321.jpg,0.5937062
lamem,00035000.jpg,0.7069504
lamem,00037867.jpg,0.3817245999999999
lamem,00044359.jpg,0.6363025999999999
memcat,n02355227_12746.jpg,0.556701030927835
lamem,00043040.jpg,0.8892574
lamem,00036817.jpg,0.5462648000000001
lamem,00005702.jpg,0.6888414
lamem,00004418.jpg,0.7742302000000001
lamem,00044398.jpg,0.8647829999999999
lamem,00036472.jpg,0.8550775999999999
lamem,00037722.jpg,0.5266592
lamem,00046768.jpg,0.8364155999999999
lamem,00004098.jpg,0.8637852
lamem,00023181.jpg,0.7506182
lamem,00000178.jpg,0.6561634
lamem,00048258.jpg,0.7622996000000001
lamem,00043964.jpg,0.8695098
lamem,00039598.jpg,0.7607624000000001
lamem,00044622.jpg,0.7896514
lamem,00005441.jpg,0.8384586
memcat,n03594945_7419.jpg,0.726315789473684
lamem,00025280.jpg,0.8677758000000001
lamem,00001752.jpg,0.8110976000000001
lamem,00002263.jpg,0.8965348000000001
lamem,00043321.jpg,0.7046441999999999
lamem,00024190.jpg,0.7896112
lamem,00027143.jpg,0.890761
lamem,00038766.jpg,0.716475
lamem,00055298.jpg,0.7357739999999999
lamem,00054843.jpg,0.7477924
lamem,00024258.jpg,0.8337988
lamem,00051927.jpg,0.7316676
lamem,00028629.jpg,0.6673325999999999
lamem,00011112.jpg,0.8935096
lamem,00049431.jpg,0.8703536
lamem,00027903.jpg,0.6922568
lamem,00054689.jpg,0.776185
lamem,00003101.jpg,0.7797048
lamem,00003135.jpg,0.782841
lamem,00013683.jpg,0.7597556
lamem,00035263.jpg,0.7267710000000001
lamem,00006658.jpg,0.7343024
lamem,00012460.jpg,0.7420258000000001
lamem,00014220.jpg,0.7856069999999999
lamem,00038157.jpg,0.697105
lamem,00021881.jpg,0.6974096000000001
lamem,00047982.jpg,0.7365752
lamem,00033805.jpg,0.6661156
lamem,00037249.jpg,0.649722
lamem,00003581.jpg,0.6771036
memcat,000000350475.jpg,0.933962264150943
lamem,00041717.jpg,0.6018990000000001
lamem,00049709.jpg,0.9456796
lamem,00030094.jpg,0.8661949999999999
lamem,00015245.jpg,0.8892376000000001
memcat,n09393605_64469.jpg,0.54
lamem,00015233.jpg,0.6958066
lamem,00041442.jpg,0.7287808
memcat,n07911677_1541.jpg,0.81
lamem,00027151.jpg,0.8175359999999999
lamem,00037056.jpg,0.6695314
lamem,00049389.jpg,0.8535042
lamem,00007237.jpg,0.6470866
lamem,00044016.jpg,0.8129642
lamem,00054475.jpg,0.677736
lamem,00029087.jpg,0.7320636
lamem,00025266.jpg,0.855575
lamem,00005371.jpg,0.6916914000000001
lamem,00030991.jpg,0.8490716
lamem,00001371.jpg,0.8283984
lamem,00032203.jpg,0.9255716
lamem,00028926.jpg,0.7746904
lamem,00057522.jpg,0.492593
lamem,00037116.jpg,0.6455624
lamem,00052395.jpg,0.9292616
lamem,00048605.jpg,0.6919611999999999
memcat,83e633a2e8135127.jpg,0.62
lamem,00042345.jpg,0.8558584
lamem,00027337.jpg,0.907519
memcat,000000283107.jpg,0.521739130434783
lamem,00013203.jpg,0.8596434000000001
lamem,00039146.jpg,0.7851980000000001
lamem,00053506.jpg,0.5699578
lamem,00013306.jpg,0.8436451999999999
lamem,00056710.jpg,0.5433904
lamem,00010618.jpg,0.6871798
lamem,00013573.jpg,0.7420668
lamem,00025620.jpg,0.7889168
lamem,00032321.jpg,0.7947982
lamem,00024446.jpg,0.8437232
lamem,00010210.jpg,0.7782714000000001
lamem,00040987.jpg,0.730921
lamem,00056954.jpg,0.5737566000000001
memcat,000000207573.jpg,0.861702127659574
lamem,00048365.jpg,0.7935945999999999
lamem,00008572.jpg,0.912859
lamem,00005705.jpg,0.853654
lamem,00050110.jpg,0.8176020000000002
lamem,00014335.jpg,0.7559602
memcat,000000214030.jpg,0.850467289719626
memcat,n04610013_24400.jpg,0.673913043478261
lamem,00028021.jpg,0.6671564
memcat,n00445351_5585.jpg,0.719101123595506
lamem,00051462.jpg,0.8676634
lamem,00021982.jpg,0.8022104000000001
lamem,00002788.jpg,0.7589958
memcat,n02342885_7041.jpg,0.859649122807018
lamem,00044637.jpg,0.7656064
lamem,00056029.jpg,0.4797019999999999
memcat,n00468480_10172.jpg,0.72
lamem,00031201.jpg,0.9086256
lamem,00003524.jpg,0.6896422
lamem,00004740.jpg,0.7789200000000001
lamem,00044295.jpg,0.715967
lamem,00052983.jpg,0.8023490000000001
lamem,00041930.jpg,0.8933876
memcat,372644d098fe67ac.jpg,0.471074380165289
lamem,00044434.jpg,0.7820346
lamem,00033839.jpg,0.6946232
lamem,00004701.jpg,0.8012758
lamem,00008158.jpg,0.7405276
lamem,00055108.jpg,0.8834465999999999
lamem,00027009.jpg,0.8205328
lamem,00052757.jpg,0.9016574
lamem,00033173.jpg,0.8805164
lamem,00025450.jpg,0.848943
lamem,00046767.jpg,0.6380568
lamem,00013753.jpg,0.913572
memcat,000000204137.jpg,0.837209302325581
lamem,00001205.jpg,0.8463014
memcat,000000536641.jpg,0.706521739130435
lamem,00045106.jpg,0.6503788
lamem,00024640.jpg,0.8654442
lamem,00010769.jpg,0.7409338
lamem,00034324.jpg,0.5914756
lamem,00034886.jpg,0.7049939999999999
lamem,00037327.jpg,0.6584702
lamem,00008697.jpg,0.7205548
lamem,00028793.jpg,0.9022006
lamem,00032819.jpg,0.8289047999999999
memcat,000000088398.jpg,0.728260869565217
lamem,00048128.jpg,0.9218836
lamem,00003244.jpg,0.6859704
memcat,n07849336_25086.jpg,0.884210526315789
lamem,00027994.jpg,0.4828636
lamem,00024480.jpg,0.8957648
lamem,00012064.jpg,0.7474602
lamem,00016637.jpg,0.7939187999999999
lamem,00009922.jpg,0.9131928
lamem,00057764.jpg,0.5401658
lamem,00049194.jpg,0.5627991999999999
lamem,00038587.jpg,0.5625594
lamem,00036966.jpg,0.781222
lamem,00035402.jpg,0.6157741999999999
lamem,00019484.jpg,0.623567
lamem,00031722.jpg,0.7488128
lamem,00038579.jpg,0.4397446
memcat,n03670208_1113.jpg,0.888888888888889
memcat,n01514859_1469.jpg,0.72
lamem,00029782.jpg,0.8451968000000001
lamem,00034890.jpg,0.5215506
lamem,00009931.jpg,0.7226464
memcat,000000278449.jpg,0.889908256880734
lamem,00012281.jpg,0.7188072
lamem,00053369.jpg,0.8475522
lamem,00015387.jpg,0.8404856
lamem,00038280.jpg,0.6605808
lamem,00036980.jpg,0.5138004
lamem,00039304.jpg,0.6265448
lamem,00026213.jpg,0.8122212000000001
lamem,00054051.jpg,0.8630966000000001
lamem,00016836.jpg,0.8980004000000001
lamem,00003971.jpg,0.7936478
lamem,00026277.jpg,0.7472038000000001
lamem,00023245.jpg,0.741854
memcat,000000126595.jpg,0.735294117647059
lamem,00015336.jpg,0.8714282000000001
lamem,00028699.jpg,0.9237216
lamem,00011852.jpg,0.8491816
lamem,00004833.jpg,0.801376
lamem,00044518.jpg,0.5575426
lamem,00021944.jpg,0.786948
lamem,00031849.jpg,0.8387442
lamem,00002857.jpg,0.8438285999999999
lamem,00023306.jpg,0.792241
lamem,00049997.jpg,0.636395
lamem,00016273.jpg,0.630518
lamem,00055456.jpg,0.9749264
lamem,00020932.jpg,0.8482182
lamem,00039927.jpg,0.8533956
lamem,00029776.jpg,0.8977280000000001
lamem,00049517.jpg,0.5936572
lamem,00002060.jpg,0.8637119999999999
lamem,00056140.jpg,0.641782
lamem,00010134.jpg,0.5780958
lamem,00039845.jpg,0.7829294
lamem,00021672.jpg,0.8316433999999999
lamem,00019253.jpg,0.7900344
lamem,00032248.jpg,0.6839362
memcat,000000292349.jpg,0.839285714285714
lamem,00041538.jpg,0.7505212
lamem,00047825.jpg,0.70619
lamem,00006018.jpg,0.8283265999999999
memcat,n09217230_702.jpg,0.747368421052632
lamem,00034086.jpg,0.6627
lamem,00004588.jpg,0.7766666
lamem,00022215.jpg,0.8429922
lamem,00027418.jpg,0.5516188
lamem,00023845.jpg,0.6611066
lamem,00003453.jpg,0.7434948
lamem,00004424.jpg,0.5872996
memcat,n09376198_14571.jpg,0.60377358490566
memcat,13fb10a6d2718757.jpg,0.747747747747748
lamem,00047718.jpg,0.8977568
lamem,00011074.jpg,0.8059322
lamem,00048824.jpg,0.7459328000000001
memcat,n02118333_11420.jpg,0.913978494623656
memcat,000000348631.jpg,0.735294117647059
lamem,00017279.jpg,0.8423176
lamem,00055793.jpg,0.7879782000000001
lamem,00053454.jpg,0.5138674
lamem,00005351.jpg,0.7058093999999999
lamem,00052620.jpg,0.6543916000000001
lamem,00019079.jpg,0.7455339999999999
memcat,n02924116_30299.jpg,0.803921568627451
lamem,00031492.jpg,0.8341329999999999
lamem,00049050.jpg,0.6357008000000001
lamem,00014671.jpg,0.7665371999999999
lamem,00038365.jpg,0.63875
lamem,00048891.jpg,0.8745736000000001
lamem,00001020.jpg,0.8665676
lamem,00010967.jpg,0.8029026
lamem,00042340.jpg,0.7485101999999999
lamem,00041302.jpg,0.7898914
lamem,00016600.jpg,0.7207772
lamem,00011627.jpg,0.8829079999999999
lamem,00052238.jpg,0.555136
memcat,ab559258b93a2f38.jpg,0.631578947368421
lamem,00006998.jpg,0.8678524
lamem,00036557.jpg,0.7353256
lamem,00003184.jpg,0.8365376
lamem,00016435.jpg,0.6573978
lamem,00031109.jpg,0.826943
lamem,00034123.jpg,0.7997634
lamem,00034349.jpg,0.5407978
lamem,00015908.jpg,0.7276984
lamem,00023675.jpg,0.5723302
lamem,00019182.jpg,0.9106788
lamem,00009084.jpg,0.7395965999999999
lamem,00003491.jpg,0.6626284
lamem,00049732.jpg,0.8899915999999999
lamem,00023025.jpg,0.734803
memcat,n02118333_12890.jpg,0.826530612244898
lamem,00032576.jpg,0.5716279999999999
memcat,sun_apfxmcvujzcxypuq.jpg,0.589285714285714
memcat,n07690273_23872.jpg,0.884615384615385
memcat,n02793495_7388.jpg,0.726315789473684
lamem,00038011.jpg,0.5928344
lamem,00054250.jpg,0.6990962
lamem,00016102.jpg,0.7272734
lamem,00004177.jpg,0.8170176
lamem,00051229.jpg,0.8497596
lamem,00013741.jpg,0.8009898
lamem,00037749.jpg,0.8328364
lamem,00045935.jpg,0.8085983999999999
lamem,00001686.jpg,0.8795642000000001
lamem,00058199.jpg,0.9155184
lamem,00016715.jpg,0.6625158
memcat,n09270735_30833.jpg,0.495495495495495
lamem,00052351.jpg,0.7992564
memcat,000000441182.jpg,0.833333333333333
lamem,00040842.jpg,0.887927
lamem,00009078.jpg,0.7201563999999999
lamem,00049183.jpg,0.8612084
lamem,00057002.jpg,0.8837870000000001
lamem,00019959.jpg,0.6228654
lamem,00019150.jpg,0.6742858
lamem,00042687.jpg,0.7320196
memcat,n02396427_2484.jpg,0.816091954022989
lamem,00036669.jpg,0.7501208
lamem,00045245.jpg,0.546181
lamem,00016385.jpg,0.569697
memcat,n09415671_14500.jpg,0.564356435643564
lamem,00025732.jpg,0.6734734
lamem,00044799.jpg,0.712726
lamem,00001780.jpg,0.7155808
lamem,00058478.jpg,0.6973608
lamem,00006863.jpg,0.8339040000000001
lamem,00045801.jpg,0.8385114
memcat,n04610013_2305.jpg,0.590909090909091
memcat,n07806221_23341.jpg,0.835164835164835
lamem,00048467.jpg,0.7731790000000001
memcat,n09428293_31902.jpg,0.544554455445545
lamem,00010612.jpg,0.8364516
memcat,sun_asjykgigfzcqfruu.jpg,0.692307692307692
lamem,00057675.jpg,0.6527263999999999
lamem,00050448.jpg,0.793965
lamem,00039171.jpg,0.7029264
lamem,00011862.jpg,0.7252288
lamem,00016605.jpg,0.7664136
lamem,00009705.jpg,0.9268202
lamem,00020556.jpg,0.9438076
lamem,00036656.jpg,0.5325728
lamem,00000141.jpg,0.6988222000000001
lamem,00028789.jpg,0.8551898
lamem,00038800.jpg,0.8010885999999999
lamem,00042046.jpg,0.7398361999999999
memcat,sun_axgmqwzfyslqksrt.jpg,0.666666666666667
lamem,00026284.jpg,0.8374269999999999
lamem,00030812.jpg,0.9245152
lamem,00003294.jpg,0.762391
lamem,00050679.jpg,0.930829
lamem,00055422.jpg,0.8540708
lamem,00041984.jpg,0.739791
lamem,00051126.jpg,0.8193682000000001
lamem,00004547.jpg,0.6702958000000001
lamem,00000920.jpg,0.7458821999999999
lamem,00035969.jpg,0.6112804
memcat,n02793495_8006.jpg,0.669642857142857
